TransactionID,Date,Year,Quarter,Month,Week,Day,State,City,ZipCode,Gender,AgeCat,AgentSince,Position,LotArea,Bedrooms,Bathrooms,Kitchens,Floors,ParkingArea,BuiltSince,Condition,ListingType,NumVisits,MaintenanceExp,AskedAmount,TransactionValue,CommissionRate,CommissionValue,NegotiationDays,ClosingDays
1014,2023-11-15,2023,4,11,46,15,Virginia,Norfolk,23504,Male,Adult,2,Broker Associate,4415,6,6,2,2,144,30,Poor,Sale,2,4556,67382.0,70536.0,2.1,6303.0,78,1480
1015,2022-06-22,2022,2,6,25,22,Louisiana,Baton Rouge,70883,Female,Senior,5,Real Estate Agent,3320,4,4,2,2,292,52,Average,Sale,2,10869,362815.0,50997.0,3.5,16640.0,52,1174
1016,2022-10-13,2022,4,10,41,13,Texas,Conroe,77305,Female,Adult,4,Property Manager,1228,2,2,1,1,127,47,Average,Sale,3,0,429542.0,61765.0,5.7,35138.0,101,1224
1017,2023-08-23,2023,3,8,34,23,Maryland,Hagerstown,21747,Male,Adult,5,Listing Coordinator,3031,4,4,2,2,401,11,Average,Sale,1,13708,81833.0,32671.0,3.5,46284.0,101,807
1018,2022-01-13,2022,1,1,2,13,Colorado,Colorado Springs,80945,Male,Adult,5,Leasing Consultant,4115,5,5,2,2,269,69,Excellent,Sale,0,3326,276439.0,16461.0,243.3752505923091,40062.0,0,949
1019,2023-09-24,2023,3,9,39,24,Wisconsin,Milwaukee,53210,Female,Middle Aged,2,Leasing Consultant,2953,4,4,2,1,288,43,Average,Sale,0,5682,945363.0,68274.0,3.9,9374.0,0,252
1020,2023-01-10,2023,1,1,2,10,Ohio,Lima,45807,Male,Middle Aged,3,Broker Associate,1679,3,3,2,1,133,39,Average,Rental,1,9378,18522.0,72888.0,2.9,34905.0,51,383
1021,2022-01-13,2022,1,1,2,13,Florida,Boca Raton,31662,Female,Adult,3,Real Estate Agent,762,1,1,1,1,52,16,Average,Sale,0,3272,465303.2,22931.0,4.1,25278.0,0,559
1022,2023-06-15,2023,2,6,24,15,Ohio,Mansfield,44905,Male,Adult,3,Property Manager,3248,4,4,2,2,422,55,Excellent,Sale,1,0,775092.0,69846.0,3.6,36757.0,103,0
1023,2022-06-22,2022,2,6,25,22,Kansas,Wichita,65388,Female,Adult,5,Property Manager,3799,5,5,2,2,304,22,Excellent,Sale,1,0,903336.0,74460.0,4.2,18646.0,106,63
1024,2021-05-15,2021,2,5,20,15,California,San Jose,95150,Female,Middle Aged,2,Property Manager,3098,4,4,2,2,613,41,Excellent,Sale,2,0,260519.0,62467.0,2.1,41167.0,104,39
1025,2023-10-03,2023,4,10,40,3,Georgia,Atlanta,30340,Female,Senior,1,Leasing Consultant,753,1,1,1,1,81,74,Excellent,Rental,0,4145,612335.0,43656.0,4.6,48514.0,0,1347
1026,2021-04-23,2021,2,4,17,23,Texas,Austin,78744,Female,Adult,2,Broker Associate,1252,2,2,1,1,117,15,Excellent,Rental,3,0,320322.0,66027.0,5.6,25662.0,12,0
1027,2023-02-12,2023,1,2,7,12,North Carolina,Charlotte,28272,Male,Middle Aged,3,Leasing Consultant,1265,2,2,1,1,50,6,Excellent,Sale,1,0,430008.4,15958.0,4.5,33275.0,102,478
1028,2022-07-07,2022,3,7,27,7,Louisiana,Lafayette,70593,Female,Adult,5,Real Estate Agent,4916,6,6,3,2,496,39,Average,Rental,1,9200,847050.0,39476.0,4.1,43240.0,59,630
1029,2021-02-13,2021,1,2,7,13,Louisiana,New Orleans,70160,Female,Adult,4,Listing Coordinator,4238,5,5,2,2,690,55,Average,Sale,0,3466,556458.0,56784.0,5.7,30340.0,0,148
1030,2022-03-03,2022,1,3,9,3,California,Sacramento,95852,Female,Middle Aged,3,Real Estate Agent,2732,4,4,2,1,235,7,Excellent,Rental,1,7858,570860.4,20014.0,3.5,5723.0,114,527
1031,2023-06-09,2023,2,6,23,9,Virginia,Richmond,23289,Female,Middle Aged,3,Listing Coordinator,704,1,1,1,1,125,18,Poor,Rental,1,0,627066.0,48781.0,5.6,790.0,78,1034
1032,2023-11-03,2023,4,11,44,3,Texas,Houston,77276,Female,Adult,4,Property Manager,3836,5,5,2,2,150,47,Average,Rental,3,6336,951375.0,61554.0,2.1,46249.0,107,326
1033,2022-09-03,2022,3,9,36,3,New York,New York City,10125,Male,Middle Aged,5,Property Manager,1079,2,2,1,1,3,74,Excellent,Sale,1,6945,737508.0,298617.0444444445,3.94,32512.0,124,47
1034,2023-05-15,2023,2,5,20,15,New York,New Hyde Park,11044,Female,Adult,5,Real Estate Agent,2773,4,4,2,1,111,65,Poor,Rental,1,8579,673090.0,30076.0,2.8,41940.0,43,0
1035,2021-01-10,2021,1,1,2,10,Mississippi,Meridian,39305,Male,Adult,5,Property Manager,2949,4,4,2,1,261,48,Excellent,Rental,1,7029,728186.0,52614.0,58.511042688257874,30785.0,118,564
1036,2023-07-16,2023,3,7,29,16,Michigan,Detroit,48267,Male,Middle Aged,3,Real Estate Agent,4559,6,6,3,2,570,64,Average,Sale,0,959,997212.0,34555.0,5.8,28163.0,0,446
1037,2022-05-13,2022,2,5,19,13,North Carolina,Gastonia,33657,Male,Adult,5,Broker Associate,3841,5,5,2,2,734,44,Excellent,Sale,0,1887,707175.4,1112476.1904761903,4.2,46724.0,0,627
1038,2023-04-03,2023,2,4,14,3,Georgia,Augusta,30905,Female,Middle Aged,3,Real Estate Agent,848,1,1,1,1,27,58,Poor,Sale,0,0,362396.0,20888.0,4.3,19250.0,0,1159
1039,2022-02-13,2022,1,2,7,13,South Carolina,Anderson,32786,Female,Senior,3,Property Manager,2187,3,3,2,1,194,33,Excellent,Sale,1,4292,970167.0,55960.0,4.2,48035.0,12,0
1040,2021-11-08,2021,4,11,45,8,District of Columbia,Washington,20535,Male,Middle Aged,3,Broker Associate,2508,4,4,2,1,18,50,Poor,Sale,1,10188,855453.0,44661.0,2.2,20413.0,79,781
1041,2023-12-13,2023,4,12,50,13,Georgia,Atlanta,31196,Male,Adult,4,Broker Associate,2563,4,4,2,1,411,57,Excellent,Sale,1,0,995222.0,22076.0,3.7,20540.0,86,1699
1042,2022-11-07,2022,4,11,45,7,Nevada,Las Vegas,89140,Male,Adult,3,Broker Associate,1891,3,3,2,1,372,32,Excellent,Sale,1,775,562190.0,26283.0,4.0,19783.0,118,0
1043,2022-03-08,2022,1,3,10,8,Virginia,Springfield,22156,Male,Senior,1,Leasing Consultant,2416,4,4,2,1,4,13,Excellent,Rental,1,249,365747.0,43941.0,3.7,18816.0,99,1003
1044,2023-08-13,2023,3,8,33,13,Michigan,Saginaw,48609,Female,Middle Aged,2,Listing Coordinator,1770,3,3,2,1,316,7,Average,Sale,2,5695,363594.0,21210.0,5.3,17264.0,39,1528
1045,2021-09-26,2021,3,9,39,26,New York,Jamaica,11431,Male,Adult,5,Listing Coordinator,655,1,1,1,1,64,63,Excellent,Sale,1,3392,140662.0,25159.0,2.7,42456.0,132,0
1046,2021-08-10,2021,3,8,32,10,Virginia,Portsmouth,23705,Male,Adult,5,Property Manager,3706,5,5,2,2,460,2,Average,Sale,1,6456,269817.0,52034.0,5.4,46525.0,154,0
1047,2023-02-20,2023,1,2,8,20,New York,Rochester,14646,Male,Middle Aged,1,Leasing Consultant,735,1,1,1,1,29,41,Average,Rental,0,0,994706.0,68966.0,2.9,16656.0,0,0
1048,2022-06-25,2022,2,6,26,25,Florida,Pensacola,32520,Female,Middle Aged,1,Real Estate Agent,1129,2,2,1,1,179,4,Excellent,Rental,0,0,381599.0,22547.0,4.4,49148.0,0,737
1049,2022-06-19,2022,2,6,25,19,Indiana,Indianapolis,46247,Female,Senior,4,Property Manager,1443,3,3,1,1,200,11,Average,Sale,1,2561,108208.0,39080.0,2.2,45127.0,15,0
1050,2023-08-16,2023,3,8,33,16,Illinois,Joliet,60435,Female,Adult,3,Broker Associate,3864,5,5,2,2,176,47,Poor,Rental,2,8119,201175.0,32956.0,2.4,6005.0,121,643
1051,2021-08-28,2021,3,8,35,28,Texas,Houston,77030,Female,Middle Aged,5,Property Manager,3693,5,5,2,2,40,1,Excellent,Sale,1,0,418840.0,58638.0,2.1,41523.0,133,0
1052,2021-08-06,2021,3,8,32,6,West Virginia,Charleston,25362,Male,Adult,1,Listing Coordinator,3797,5,5,2,2,468,59,Excellent,Sale,1,1473,540901.0,44773.0,3.6,17792.0,173,158
1053,2021-04-14,2021,2,4,15,14,Michigan,Grand Rapids,49560,Female,Adult,2,Property Manager,1864,3,3,2,1,139,14,Excellent,Rental,0,6465,580597.0,19020.0,3.9,46266.0,0,94
1054,2021-11-15,2021,4,11,46,15,Kansas,Wichita,67205,Male,Middle Aged,5,Real Estate Agent,4748,6,6,3,2,491,18,Average,Rental,1,0,438078.0,19540.0,4.9,38895.0,77,118
1055,2022-07-17,2022,3,7,29,17,New York,New York City,10280,Male,Middle Aged,5,Listing Coordinator,3320,4,4,2,2,341,43,Poor,Sale,1,6749,86623.0,18058.0,3.8,48129.0,28,1064
1056,2022-08-07,2022,3,8,32,7,Minnesota,Young America,55573,Male,Middle Aged,2,Real Estate Agent,2746,4,4,2,1,545,64,Excellent,Sale,1,4292,611947.4,30921.0,3.5,37408.0,49,14
1057,2021-05-12,2021,2,5,19,12,New Jersey,Newark,16239,Male,Middle Aged,5,Broker Associate,987,1,1,1,1,66,63,Poor,Rental,0,0,827605.0,17719.0,3.4,43213.0,0,0
1058,2022-01-21,2022,1,1,3,21,North Carolina,Greensboro,27499,Male,Middle Aged,5,Real Estate Agent,4458,6,6,2,2,509,12,Poor,Sale,2,9852,275460.0,645195.1219512196,4.1,26453.0,79,0
1059,2021-02-01,2021,1,2,5,1,Ohio,Cincinnati,45233,Male,Middle Aged,1,Broker Associate,3752,5,5,2,2,146,74,Poor,Rental,3,0,475812.0,56353.0,3.9,13992.0,116,0
1060,2023-02-22,2023,1,2,8,22,Wisconsin,Green Bay,54305,Female,Senior,3,Real Estate Agent,538,1,1,1,1,85,73,Average,Sale,2,0,872689.0,35798.0,4.5,43850.0,98,1426
1061,2023-01-15,2023,1,1,3,15,Arizona,Phoenix,85020,Male,Adult,4,Leasing Consultant,4740,6,6,3,2,719,57,Average,Sale,1,2492,667629.0,35990.0,5.8,10343.0,149,0
1062,2023-12-18,2023,4,12,51,18,Illinois,Chicago,60697,Female,Adult,2,Real Estate Agent,662,1,1,1,1,52,35,Average,Rental,0,5522,772870.0,42304.0,4.4,36432.0,0,813
1063,2022-01-14,2022,1,1,2,14,Florida,Sarasota,34276,Male,Middle Aged,1,Broker Associate,1387,2,2,1,1,112,47,Excellent,Rental,0,5937,898919.0,65570.0,2.5,2918.0,0,779
1064,2022-01-30,2022,1,1,5,30,North Carolina,Wilmington,28405,Female,Middle Aged,1,Real Estate Agent,1131,2,2,1,1,188,41,Poor,Sale,0,7421,395844.0,21504.0,9.17069273993664,33522.0,0,1085
1065,2022-12-03,2022,4,12,49,3,District of Columbia,Washington,21572,Male,Middle Aged,4,Listing Coordinator,3616,5,5,2,2,355,41,Excellent,Rental,1,1014,997625.0,69992.0,4.7,31920.0,176,207
1066,2023-05-25,2023,2,5,21,25,Florida,Tampa,33673,Male,Middle Aged,1,Listing Coordinator,3852,5,5,2,2,560,68,Poor,Sale,1,0,483967.0,21074.0,4.4,3083.0,112,681
1067,2022-09-22,2022,3,9,38,22,Louisiana,Baton Rouge,70883,Female,Senior,5,Real Estate Agent,3320,4,4,2,2,292,52,Average,Sale,2,10869,362815.0,50306.0,3.6,44052.0,144,1266
1068,2022-01-22,2022,1,1,4,22,Illinois,Rockford,61110,Male,Senior,2,Leasing Consultant,1886,3,3,2,1,355,48,Poor,Sale,2,0,608383.0,18711.0,2.9,33579.0,8,0
1069,2021-09-04,2021,3,9,36,4,Texas,San Antonio,78215,Male,Adult,4,Leasing Consultant,1691,3,3,2,1,295,52,Poor,Rental,0,0,255264.0,67385.0,4.8,13995.0,0,0
1070,2023-03-24,2023,1,3,12,24,Missouri,Kansas City,64114,Male,Middle Aged,2,Listing Coordinator,1878,3,3,2,1,39,68,Average,Rental,1,0,914681.0,43209.0,2.6,22095.0,37,93
1071,2021-02-10,2021,1,2,6,10,Pennsylvania,Valley Forge,19495,Male,Senior,1,Listing Coordinator,1420,3,3,1,1,67,68,Excellent,Sale,2,0,32956.0,41356.0,5.3,8020.0,16,0
1072,2023-07-11,2023,3,7,28,11,Kansas,Topeka,66611,Male,Adult,4,Real Estate Agent,2105,3,3,2,1,407,21,Average,Sale,0,7992,446740.0,50629.0,3.8,42447.0,0,215
1073,2023-09-15,2023,3,9,37,15,California,Los Angeles,90071,Male,Middle Aged,5,Leasing Consultant,3601,5,5,2,2,61,67,Excellent,Rental,0,730,45544.0,55951.0,4.3,44944.0,0,528
1074,2021-03-26,2021,1,3,13,26,Oregon,Portland,97221,Male,Senior,2,Real Estate Agent,1845,3,3,2,1,276,67,Poor,Sale,1,19634,184460.0,71454.0,5.7,35138.0,54,0
1075,2023-09-19,2023,3,9,38,19,Texas,Abilene,79699,Female,Senior,4,Real Estate Agent,2707,4,4,2,1,45,40,Average,Sale,1,0,302991.0,17943.0,2.5,40740.0,180,1708
1076,2022-06-16,2022,2,6,24,16,Tennessee,Memphis,38168,Male,Adult,5,Real Estate Agent,4366,5,5,2,2,698,66,Poor,Rental,1,7841,904333.0,41512.0,5.5,27847.0,67,809
1077,2023-05-16,2023,2,5,20,16,Michigan,Detroit,48267,Male,Middle Aged,3,Real Estate Agent,4559,6,6,3,2,570,64,Average,Sale,0,959,997212.0,40714.0,5.0,1051.0,0,385
1078,2022-10-12,2022,4,10,41,12,Texas,San Antonio,78215,Female,Adult,5,Real Estate Agent,1691,3,3,2,1,283,47,Excellent,Rental,2,0,519052.0,63388.0,5.0,12644.0,82,1346
1079,2022-05-13,2022,2,5,19,13,North Carolina,Gastonia,33657,Male,Adult,5,Broker Associate,3841,5,5,2,2,734,44,Excellent,Sale,0,1887,707175.4,26559.0,5.6,40890.0,0,627
1080,2022-02-28,2022,1,2,9,28,Tennessee,Chattanooga,37405,Male,Senior,5,Listing Coordinator,1633,3,3,2,1,62,47,Poor,Sale,2,4234,314776.0,29130.0,1.9531083541901637,6875.0,99,361
1081,2021-04-30,2021,2,4,18,30,Texas,Dallas,75342,Female,Middle Aged,4,Leasing Consultant,3387,4,4,2,2,315,36,Poor,Sale,1,1854,547747.0,19444.0,5.4,5620.0,79,0
1082,2022-10-26,2022,4,10,43,26,North Carolina,Charlotte,28247,Female,Senior,2,Leasing Consultant,1300,2,2,1,1,234,64,Poor,Sale,1,0,974447.0,60992.0,4.2,42032.0,39,1367
1083,2022-09-11,2022,3,9,37,11,Illinois,Aurora,60505,Female,Adult,3,Leasing Consultant,1061,2,2,1,1,72,55,Excellent,Rental,0,5261,325539.0,43322.0,3.8,22456.0,0,1091
1084,2023-06-03,2023,2,6,22,3,Florida,Seminole,34642,Female,Adult,4,Property Manager,847,1,1,1,1,168,59,Average,Sale,1,0,949849.0,45859.0,3.7,20540.0,168,256
1085,2023-09-03,2023,3,9,36,3,Ohio,Akron,44329,Male,Adult,4,Property Manager,3867,5,5,2,2,755,41,Poor,Sale,2,4250,454230.0,201756.09756097564,4.1,8272.0,64,1072
1086,2023-02-13,2023,1,2,7,13,Arizona,Peoria,85383,Female,Adult,2,Leasing Consultant,4337,5,5,2,2,90,7,Excellent,Rental,0,16951,58937.0,48230.0,3.9,27260.0,0,1263
1087,2022-10-18,2022,4,10,42,18,Arizona,Glendale,85311,Female,Senior,4,Leasing Consultant,3473,4,4,2,2,328,6,Excellent,Rental,1,8722,139597.0,69316.0,2.2,42571.0,45,120
1088,2022-12-22,2022,4,12,51,22,Minnesota,Monticello,58899,Male,Middle Aged,3,Listing Coordinator,4184,5,5,2,2,475,49,Average,Rental,0,9028,866173.0,65506.0,5.6,24506.0,0,0
1089,2023-03-27,2023,1,3,13,27,Kentucky,Lexington,40505,Male,Senior,5,Leasing Consultant,3575,4,4,2,2,313,50,Average,Rental,0,11176,894612.0,66532.0,3.7,10476.0,0,0
1090,2022-10-01,2022,4,10,40,1,New Hampshire,Portsmouth,3804,Male,Adult,2,Real Estate Agent,1305,2,2,1,1,136,66,Poor,Sale,2,8230,209683.0,24453.0,4.0,5672.0,168,102
1091,2022-05-02,2022,2,5,18,2,North Carolina,Raleigh,27690,Male,Adult,1,Leasing Consultant,2806,4,4,2,1,77,60,Average,Rental,1,4622,614371.0,66059.0,4.5,16571.0,53,1208
1092,2021-10-08,2021,4,10,41,8,Arizona,Phoenix,85010,Female,Middle Aged,2,Leasing Consultant,3573,4,4,2,2,644,4,Poor,Rental,1,5563,299692.4,44950.0,2.3,22614.0,137,913
1093,2022-05-29,2022,2,5,22,29,Alabama,Gadsden,35905,Female,Middle Aged,4,Broker Associate,797,1,1,1,1,52,52,Average,Sale,2,8965,595328.0,41070.0,2.2,34176.0,132,699
1094,2022-12-04,2022,4,12,49,4,California,Sacramento,95852,Male,Adult,5,Property Manager,4698,6,6,3,2,389,65,Average,Sale,1,0,859033.0,44705.0,2.9,46020.0,121,214
1095,2022-04-03,2022,2,4,14,3,California,Sacramento,95852,Female,Middle Aged,3,Real Estate Agent,2732,4,4,2,1,235,7,Excellent,Rental,1,7858,570860.4,61605.0,3.0,10586.0,145,558
1096,2021-03-16,2021,1,3,11,16,Minnesota,Saint Paul,55166,Female,Middle Aged,5,Property Manager,4737,6,6,3,2,588,6,Average,Sale,1,0,887284.0,41051.0,3.0,26519.0,126,0
1097,2021-01-13,2021,1,1,2,13,Louisiana,New Orleans,70160,Female,Adult,4,Listing Coordinator,4238,5,5,2,2,690,55,Average,Sale,0,3466,556458.0,31738.0,4.8,34950.0,0,117
1098,2021-04-07,2021,2,4,14,7,Massachusetts,Springfield,1114,Male,Middle Aged,4,Broker Associate,2474,4,4,2,1,178,31,Average,Sale,1,9522,41461.0,68513.0,2.7,39243.0,170,0
1099,2022-09-19,2022,3,9,38,19,California,Whittier,90605,Male,Middle Aged,2,Leasing Consultant,4220,5,5,2,2,667,1,Poor,Sale,2,6341,35020.0,58689.0,7.26584078604936,30962.0,55,789
1100,2021-04-30,2021,2,4,18,30,Michigan,Dearborn,48126,Male,Middle Aged,5,Property Manager,3564,4,4,2,2,595,5,Poor,Rental,1,2211,770676.0,45495.0,3.2,35431.0,64,0
1101,2023-05-11,2023,2,5,19,11,New York,Albany,12210,Male,Adult,2,Listing Coordinator,4423,6,6,2,2,288,21,Excellent,Sale,1,8377,252020.0,42996.0,4.9,33476.0,131,1344
1102,2022-06-10,2022,2,6,23,10,Connecticut,Hartford,6152,Male,Middle Aged,1,Leasing Consultant,1700,3,3,2,1,328,58,Poor,Sale,0,349,526163.0,29304.34782608696,4.6,1348.0,0,0
1103,2023-09-10,2023,3,9,37,10,Massachusetts,Boston,2114,Male,Middle Aged,2,Real Estate Agent,4272,5,5,2,2,690,38,Excellent,Sale,0,9208,119961.0,51259.0,5.8,18893.0,0,1435
1104,2021-10-28,2021,4,10,43,28,Tennessee,Memphis,38161,Female,Middle Aged,5,Property Manager,3976,5,5,2,2,138,5,Poor,Rental,2,0,670595.0,31190.0,2.6,44614.0,33,0
1105,2022-07-11,2022,3,7,28,11,Indiana,Fort Wayne,46857,Female,Senior,1,Broker Associate,4979,6,6,3,2,887,29,Average,Rental,2,0,441781.0,41289.0,4.9,26838.0,81,916
1106,2023-02-08,2023,1,2,6,8,Colorado,Grand Junction,81505,Male,Middle Aged,3,Property Manager,4513,6,6,3,2,745,40,Excellent,Sale,1,0,689428.0,41718.0,2.3,30079.0,105,7
1107,2021-03-26,2021,1,3,13,26,New Mexico,Albuquerque,87201,Male,Adult,5,Property Manager,4114,5,5,2,2,473,65,Excellent,Sale,2,3787,606994.0,32015.0,2.958544050298709,17100.0,39,39
1108,2021-10-22,2021,4,10,43,22,Arizona,Mesa,85210,Female,Middle Aged,1,Listing Coordinator,2259,3,3,2,1,66,3,Average,Sale,1,1247,114767.0,49800.0,68.31124497991968,34019.0,44,706
1109,2021-06-21,2021,2,6,25,21,Wisconsin,Green Bay,54305,Female,Adult,4,Real Estate Agent,3483,4,4,2,2,55,63,Poor,Rental,1,0,789072.0,68640.0,2.9,20846.0,119,0
1110,2021-05-04,2021,2,5,18,4,Louisiana,Lafayette,70593,Female,Adult,2,Property Manager,3794,5,5,2,2,268,27,Excellent,Rental,2,1863,178073.0,40786.0,4.6,25644.0,126,0
1111,2023-05-15,2023,2,5,20,15,Florida,Brooksville,34605,Male,Middle Aged,1,Listing Coordinator,3997,5,5,2,2,386,21,Poor,Rental,2,7527,491361.4,48674.0,3.0,23054.0,47,982
1112,2022-01-25,2022,1,1,4,25,Kansas,Shawnee Mission,66286,Male,Adult,4,Real Estate Agent,771,1,1,1,1,78,73,Poor,Sale,1,0,793151.0,20036.0,4.2,36442.0,92,0
1113,2023-04-30,2023,2,4,18,30,Nebraska,Omaha,68197,Male,Adult,4,Leasing Consultant,2834,4,4,2,1,423,34,Poor,Rental,0,10117,967398.0,61647.0,5.6,41528.0,0,991
1114,2021-05-27,2021,2,5,21,27,North Carolina,Winston Salem,27116,Male,Adult,1,Real Estate Agent,1989,3,3,2,1,381,58,Poor,Rental,2,11537,271050.0,39778.0,2.3,8131.0,109,0
1115,2023-09-12,2023,3,9,37,12,California,Los Angeles,90045,Female,Senior,1,Real Estate Agent,4867,6,6,3,2,324,60,Excellent,Sale,0,4473,682522.0,43353.0,2.2,37327.0,0,705
1116,2022-01-30,2022,1,1,5,30,California,Berkeley,94712,Female,Senior,2,Real Estate Agent,2667,4,4,2,1,23,27,Poor,Rental,1,0,141036.0,51005.0,5.2,41090.0,55,385
1117,2021-02-20,2021,1,2,8,20,Florida,Miami,33190,Male,Adult,1,Real Estate Agent,2256,3,3,2,1,67,36,Excellent,Sale,0,0,597445.0,47144.0,5.8,2227.0,0,118
1118,2021-04-13,2021,2,4,15,13,Hawaii,Honolulu,96850,Male,Middle Aged,4,Property Manager,3839,5,5,2,2,593,53,Average,Sale,3,5500,534413.0,650882.0000000001,5.279297937260517,34362.0,107,254
1119,2022-11-15,2022,4,11,46,15,Pennsylvania,Philadelphia,19151,Female,Senior,5,Real Estate Agent,4685,6,6,3,2,401,54,Excellent,Sale,2,2753,906056.0,18978.0,2.0,23344.0,52,938
1120,2021-08-04,2021,3,8,31,4,Florida,Seminole,34642,Female,Middle Aged,2,Listing Coordinator,2993,4,4,2,1,178,71,Average,Sale,1,7729,889771.0,59586.0,4.6,24461.0,140,740
1121,2022-03-13,2022,1,3,11,13,Colorado,Colorado Springs,80945,Male,Adult,5,Leasing Consultant,4115,5,5,2,2,269,69,Excellent,Sale,0,3326,276439.0,19783.0,3.4516198317983227,26837.0,0,1008
1122,2023-08-02,2023,3,8,31,2,Texas,Fort Worth,76134,Female,Middle Aged,2,Listing Coordinator,2255,3,3,2,1,262,36,Excellent,Sale,2,1143,207376.0,39510.0,5.3,19248.0,12,208
1123,2022-11-13,2022,4,11,46,13,Colorado,Aurora,80044,Male,Middle Aged,3,Property Manager,577,1,1,1,1,23,11,Poor,Rental,2,3295,652913.0,60013.0,5.0,27861.0,99,30
1124,2021-06-18,2021,2,6,25,18,North Carolina,Wilmington,28405,Male,Adult,4,Listing Coordinator,870,1,1,1,1,43,49,Poor,Rental,1,6513,847270.0,58786.0,5.2,9236.0,61,0
1125,2023-06-21,2023,2,6,25,21,Arizona,Phoenix,89514,Male,Senior,4,Real Estate Agent,589,1,1,1,1,30,48,Average,Rental,0,6243,527573.0,41535.0,2.6,17905.0,0,976
1126,2022-08-13,2022,3,8,33,13,New York,Brooklyn,11215,Female,Adult,1,Leasing Consultant,2802,4,4,2,1,357,23,Average,Rental,1,8803,901799.0,52967.0,58.511042688257874,30785.0,85,221
1127,2021-09-17,2021,3,9,38,17,Florida,Bradenton,34282,Female,Adult,5,Property Manager,1320,2,2,1,1,11,9,Poor,Sale,0,15066,73088.0,17568.0,4.4,23642.0,0,274
1128,2021-05-02,2021,2,5,18,2,Arizona,Mesa,85210,Male,Middle Aged,2,Leasing Consultant,3114,4,4,2,2,529,17,Poor,Sale,1,0,896368.0,709513.5135135134,3.7,26252.0,135,256
1129,2023-12-23,2023,4,12,51,23,Florida,Orlando,29105,Male,Middle Aged,3,Broker Associate,1426,3,3,1,1,134,3,Excellent,Sale,1,0,453302.0,18694.0,2.1,25101.0,105,1270
1130,2022-02-04,2022,1,2,5,4,Iowa,Cedar Rapids,52410,Female,Middle Aged,3,Listing Coordinator,2816,4,4,2,1,231,35,Excellent,Sale,1,2009,272109.0,36597.0,5.3,41715.0,38,0
1131,2023-05-28,2023,2,5,22,28,Tennessee,Johnson City,37605,Female,Middle Aged,3,Listing Coordinator,1017,1,2,1,1,179,4,Average,Sale,0,8048,489321.0,60886.0,5.7,15183.0,0,1220
1132,2021-07-24,2021,3,7,30,24,Louisiana,New Orleans,70160,Male,Senior,1,Broker Associate,2943,4,4,2,1,480,54,Excellent,Sale,0,0,168459.0,59295.0,3.1,32626.0,0,756
1133,2023-05-18,2023,2,5,20,18,California,Los Angeles,90030,Male,Middle Aged,2,Property Manager,2630,4,4,2,1,433,29,Poor,Rental,1,2595,657775.0,27201.0,5.4,7938.0,51,378
1134,2023-06-17,2023,2,6,24,17,California,Stockton,95298,Female,Senior,4,Real Estate Agent,3879,5,5,2,2,311,30,Average,Sale,0,0,647250.0,61817.0,5.1,47216.0,0,76
1135,2023-03-01,2023,1,3,9,1,Colorado,Denver,80209,Male,Adult,5,Broker Associate,2601,4,4,2,1,49,3,Poor,Sale,2,7513,180844.0,40566.0,4.6,41524.0,23,478
1136,2022-09-10,2022,3,9,37,10,West Virginia,Charleston,25362,Female,Middle Aged,4,Listing Coordinator,1299,2,2,1,1,120,67,Excellent,Rental,0,0,347111.0,67488.0,5.9,12320.0,0,777
1137,2023-07-08,2023,3,7,27,8,Kansas,Shawnee Mission,66220,Female,Senior,4,Leasing Consultant,1234,2,2,1,1,195,8,Excellent,Rental,0,6842,74098.0,51777.0,3.7,12470.0,0,418
1138,2023-10-10,2023,4,10,41,10,West Virginia,Charleston,25362,Male,Senior,5,Broker Associate,989,1,1,1,1,192,60,Average,Sale,3,0,72449.0,15106.0,3.9,35403.0,108,347
1139,2023-06-10,2023,2,6,23,10,Louisiana,Baton Rouge,70883,Female,Adult,2,Real Estate Agent,2927,4,4,2,1,457,60,Average,Rental,1,0,963905.0,15349.0,4.2,12682.0,85,261
1140,2023-09-28,2023,3,9,39,28,Washington,Seattle,98148,Male,Middle Aged,3,Property Manager,519,1,1,1,1,71,22,Average,Rental,1,0,858926.0,20808.0,2.7,42456.0,121,0
1141,2021-01-22,2021,1,1,4,22,Nebraska,Omaha,68105,Female,Middle Aged,2,Real Estate Agent,2972,4,4,2,1,462,34,Poor,Sale,1,3565,710178.0,911406.25,3.2,29165.0,51,0
1142,2021-09-08,2021,3,9,36,8,District of Columbia,Washington,20370,Male,Middle Aged,3,Broker Associate,3626,5,5,2,2,294,30,Average,Rental,1,5510,887986.0,40082.0,4.2,21619.0,28,0
1143,2021-09-13,2021,3,9,37,13,Missouri,Kansas City,64114,Male,Adult,3,Leasing Consultant,4912,6,6,3,2,409,29,Poor,Sale,1,1491,621150.0,620275.8620689656,5.8,35976.0,125,106
1144,2022-01-01,2022,1,1,1,1,Kentucky,Lexington,40510,Female,Middle Aged,4,Broker Associate,4953,6,6,3,2,883,49,Excellent,Sale,2,7641,905192.0,176999.99999999997,4.4,7788.0,12,255
1145,2021-09-04,2021,3,9,36,4,California,Santa Barbara,93111,Male,Adult,3,Listing Coordinator,2636,4,4,2,1,311,26,Excellent,Sale,1,0,548415.0,63005.0,3.2,26806.0,26,454
